"Transfer_Value","Comp","Nation","Mins_Per_90","Tkl_Tackles","TklW_Tackles","Def.3rd_Tackles","Mid.3rd_Tackles","Att.3rd_Tackles","Tkl_Challenges","Att_Challenges","Tkl_percent_Challenges","Lost_Challenges","Blocks_Blocks","Sh_Blocks","Pass_Blocks","Int","Tkl.Int","Clr","Err","SCA_SCA","SCA90_SCA","PassLive_SCA","PassDead_SCA","TO_SCA","Sh_SCA","Fld_SCA","Def_SCA","GCA_GCA","GCA90_GCA","PassLive_GCA","PassDead_GCA","TO_GCA","Sh_GCA","Fld_GCA","Def_GCA","CrdY","CrdR","X2CrdY","Fls","Fld","Off","Crs","TklW","PKwon","PKcon","OG","Recov","Won_Aerial","Lost_Aerial","Won_percent_Aerial","Cmp_Total","Att_Total","Cmp_percent_Total","TotDist_Total","PrgDist_Total","Cmp_Short","Att_Short","Cmp_percent_Short","Cmp_Medium","Att_Medium","Cmp_percent_Medium","Cmp_Long","Att_Long","Cmp_percent_Long","Ast","xAG","xA_Expected","A_minus_xAG_Expected","KP","Final_Third","PPA","CrsPA","PrgP","Att","Live_Pass","Dead_Pass","FK_Pass","TB_Pass","Sw_Pass","Crs_Pass","TI_Pass","CK_Pass","In_Corner","Out_Corner","Str_Corner","Cmp_Outcomes","Off_Outcomes","Blocks_Outcomes","Touches_Touches","Def.Pen_Touches","Def.3rd_Touches","Mid.3rd_Touches","Att.3rd_Touches","Att.Pen_Touches","Live_Touches","Att_Take","Succ_Take","Succ_percent_Take","Tkld_Take","Tkld_percent_Take","Carries_Carries","TotDist_Carries","PrgDist_Carries","PrgC_Carries","Final_Third_Carries","CPA_Carries","Mis_Carries","Dis_Carries","Rec_Receiving","PrgR_Receiving","Gls_Standard","Sh_Standard","SoT_Standard","SoT_percent_Standard","Sh_per_90_Standard","SoT_per_90_Standard","G_per_Sh_Standard","G_per_SoT_Standard","Dist_Standard","FK_Standard","PK_Standard","PKatt_Standard","xG_Expected","npxG_Expected","npxG_per_Sh_Expected","G_minus_xG_Expected","np.G_minus_xG_Expected","MP_Playing","Starts_Playing","Min_Playing","Mins_Per_90_Playing","Gls","G.A","G_minus_PK","PK","PKatt","xAG_Expected","npxG.xAG_Expected","PrgC_Progression","PrgP_Progression","PrgR_Progression","Gls_Per","Ast_Per","G.A_Per","G_minus_PK_Per","G.A_minus_PK_Per","xG_Per","xAG_Per","xG.xAG_Per","npxG_Per","npxG.xAG_Per","MP_Playing.Time","Min_Playing.Time","Mn_per_MP_Playing.Time","Min_percent_Playing.Time","Mins_Per_90_Playing.Time","Starts_Starts","Compl_Starts","Subs_Subs","unSub_Subs","PPM_Team.Success","onG_Team.Success","onGA_Team.Success","plus_per__minus__Team.Success","plus_per__minus_90_Team.Success","On_minus_Off_Team.Success","onxG_Team.Success..xG.","onxGA_Team.Success..xG","xGplus_per__minus__Team.Success..xG","xGplus_per__minus_90_Team.Success..xG","On_minus_Off_Team.Success..xG","player_position","Comp_going","Comp_from_to","gb_age","PC1_diff","PC2_diff","PC3_diff","PC4_diff","total_diff"
-5e+05,"Ligue 1","MAR",16.7,53,33,30,16,7,29,45,64.4,16,17,2,15,21,74,38,0,21,1.25,14,2,2,0,3,0,3,0.18,2,0,0,0,1,0,4,0,0,25,26,1,19,33,1,1,0,106,7,13,35,718,913,78.6,11430,4676,375,414,90.6,274,340,80.6,52,106,49.1,2,1.3,1.1,0.7,5,64,8,2,65,913,719,191,14,0,3,19,176,0,0,0,0,718,3,26,1127,46,376,530,228,9,1127,36,18,50,18,50,545,2292,1350,35,22,4,26,17,605,47,0,5,0,0,0.3,0,0,0,21.4,0,0,0,0.2,0.2,0.04,-0.2,-0.2,22,17,1505,16.7,0,2,0,0,0,1.3,1.5,35,65,47,0,0.12,0.12,0,0.12,0.01,0.08,0.09,0.01,0.09,22,1505,68,44,16.7,17,9,5,9,0.77,22,34,-12,-0.72,0.18,19.8,28.4,-8.6,-0.51,0.07,"Right-Back","Ligue 1","Ligue 1_Ligue 1","0",-1.54547980269292,-0.558257634971513,1.47934349853669,-0.490913572484027,4.07399450868515
-1440000,"Serie A","ITA",21.8,32,18,21,5,6,17,37,45.9,20,10,2,8,10,42,37,2,63,2.9,43,12,5,0,2,1,9,0.41,5,1,2,0,1,0,2,0,0,27,17,5,90,18,1,0,0,129,12,14,46.2,702,949,74,11136,3985,379,417,90.9,245,339,72.3,56,122,45.9,3,2.6,2,0.4,30,37,21,12,60,949,726,219,13,2,6,90,185,21,2,17,0,702,4,29,1196,59,348,469,398,36,1196,103,58,56.3,36,35,654,4495,2330,70,55,15,54,34,680,102,2,18,6,33.3,0.83,0.28,0.11,0.33,21,1,0,0,1.3,1.3,0.07,0.7,0.7,27,23,1958,21.8,2,5,2,0,0,2.6,3.9,70,60,102,0.09,0.14,0.23,0.09,0.23,0.06,0.12,0.18,0.06,0.18,27,1958,73,57.3,21.8,23,10,4,1,1.3,28,34,-6,-0.28,0.22,21.9,34.7,-12.8,-0.59,0.5,"Right-Back","Serie A","Serie A_Serie A","0",10.976260222595,1.80814687557387,-2.90861410650313,-1.57470575221141,17.2677269568834
-13802721.0884354,"La Liga","ARG",26.6,52,31,16,28,8,9,35,25.7,26,24,1,23,17,69,8,0,84,3.15,62,1,4,6,9,2,16,0.6,12,0,0,1,2,1,5,0,0,36,67,1,15,31,1,0,0,107,16,23,41,1194,1461,81.7,18078,4211,632,713,88.6,425,487,87.3,66,106,62.3,4,4,3.8,0,27,119,40,1,175,1461,1398,50,33,15,11,15,9,5,0,2,2,1194,13,49,1802,14,168,957,706,100,1798,103,63,61.2,40,38.8,1238,8578,4404,127,96,23,69,54,1466,125,9,60,25,41.7,2.25,0.94,0.12,0.28,20.3,2,2,4,8.2,5,0.08,0.8,2,32,27,2397,26.6,9,13,7,2,4,4,9,127,175,125,0.34,0.15,0.49,0.26,0.41,0.31,0.15,0.46,0.19,0.34,32,2397,75,70.1,26.6,27,19,5,1,1.25,35,39,-4,-0.15,0.2,35.7,34.7,1,0.04,0.33,"Central Midfield","Ligue 1","La Liga_Ligue 1","0",-3.38644189317449,0.652622282854305,1.89108372314087,-3.1045512482271,9.03469914739676
-22857142.8571429,"Serie A","BIH",25.3,46,21,16,23,7,21,63,33.3,42,29,12,17,32,78,30,0,106,4.19,74,24,0,1,3,4,9,0.36,5,2,0,1,1,0,10,0,0,39,24,0,82,21,1,0,0,168,15,13,53.6,1751,1999,87.6,27815,10180,937,987,94.9,576,642,89.7,153,235,65.1,6,4.4,3.4,1.6,56,228,22,2,199,1999,1812,180,104,6,15,82,2,74,21,30,1,1751,7,18,2207,80,388,1346,488,11,2207,24,15,62.5,8,33.3,1236,4608,2042,14,30,0,28,11,1595,16,3,21,5,23.8,0.83,0.2,0.14,0.6,26.5,9,0,0,1,1,0.05,2,2,30,28,2277,25.3,3,9,3,0,0,4.4,5.4,14,199,16,0.12,0.24,0.36,0.12,0.36,0.04,0.18,0.21,0.04,0.21,30,2277,76,66.6,25.3,28,18,2,4,2.23,53,27,26,1.03,0.48,47,31.6,15.4,0.61,-0.24,"Central Midfield","La Liga","Serie A_La Liga","0",4.68219581559891,-3.58734640229487,1.02339571384436,0.586643221124675,9.87958115286283
-1833333.33333333,"Serie A","NOR",5.9,7,4,3,3,1,6,10,60,4,4,0,4,1,8,3,0,21,3.55,17,0,3,1,0,0,3,0.51,1,0,2,0,0,0,0,0,0,11,1,1,3,4,0,0,0,22,5,10,33.3,155,196,79.1,2120,526,91,101,90.1,47,57,82.5,6,8,75,0,1.5,0.9,-1.5,11,9,9,0,25,196,192,4,0,0,1,3,4,0,0,0,0,155,0,7,259,2,23,96,144,24,259,18,9,50,9,50,144,779,325,10,7,5,15,11,188,51,2,7,3,42.9,1.18,0.51,0.29,0.67,14.8,0,0,0,0.9,0.9,0.13,1.1,1.1,18,3,532,5.9,2,2,2,0,0,1.5,2.4,10,25,51,0.34,0,0.34,0.34,0.34,0.15,0.26,0.41,0.15,0.41,18,532,30,15.6,5.9,3,0,15,17,1.94,16,7,9,1.52,0.77,11.5,4.8,6.7,1.13,0.6,"Left Winger","Bundesliga","Serie A_Bundesliga","0",-4.1533845811367,-1.62597509375999,-0.858518597525097,-2.04250616730722,8.68038443972901
-2470211.60657524,"Ligue 1","FRA",33.2,58,35,33,16,9,23,59,39,36,29,2,27,28,86,15,0,166,5.01,89,31,24,8,13,1,15,0.45,10,2,0,2,1,0,2,0,0,34,69,4,199,35,2,0,0,189,12,18,40,1120,1556,72,16750,5634,619,717,86.3,310,450,68.9,104,221,47.1,7,9.3,8.1,-2.3,74,105,40,9,159,1556,1372,178,55,11,3,199,41,82,41,37,0,1120,6,41,2018,20,231,941,879,98,2017,148,82,55.4,66,44.6,1212,9223,5316,184,125,39,99,69,1456,279,5,84,37,44,2.53,1.12,0.06,0.14,21,3,0,1,7,6.1,0.07,-2,-1.1,36,34,2985,33.2,5,12,5,0,1,9.3,15.5,184,159,279,0.15,0.21,0.36,0.15,0.36,0.21,0.28,0.49,0.19,0.47,36,2985,83,87.3,33.2,34,23,2,0,1.17,40,40,0,0,1.03,44.9,41,4,0.12,0.36,"Central Midfield","Ligue 1","Ligue 1_Ligue 1","0",-3.82684308494962,-5.63060082116622,-3.0255318391401,0.39710968111581,12.8800854263717
-945454.545454543,"Bundesliga","SEN",28.5,40,23,25,13,2,20,33,60.6,13,37,11,26,50,90,69,1,39,1.37,31,6,1,0,1,0,1,0.04,1,0,0,0,0,0,1,0,0,30,23,3,16,23,0,1,0,207,56,27,67.5,1206,1611,74.9,22233,10148,472,536,88.1,583,734,79.4,128,277,46.2,0,0.5,1.3,-0.5,11,92,11,3,112,1611,1322,287,57,1,9,16,230,0,0,0,0,1206,2,19,1865,185,835,843,202,23,1863,13,11,84.6,2,15.4,865,4062,2330,27,20,1,21,12,959,14,4,10,3,30,0.35,0.11,0.2,0.67,15.1,0,2,2,3.9,2.3,0.23,0.1,-0.3,30,29,2567,28.5,4,4,2,2,2,0.5,2.9,27,112,14,0.14,0,0.14,0.07,0.07,0.14,0.02,0.16,0.08,0.1,30,2567,86,83.9,28.5,29,28,1,0,1.4,45,37,8,0.28,0.83,44.4,36.6,7.8,0.27,0.51,"Centre-Back","Premier League","Bundesliga_Premier League","0",-2.51198097032064,-0.749069092451818,3.79756440078249,1.49194131268974,8.55055577624469
-9644225.50629448,"Premier League","ENG",34.8,129,90,90,33,6,55,65,84.6,10,49,16,33,84,213,161,0,48,1.38,35,4,7,1,0,1,7,0.2,4,1,1,1,0,0,4,1,0,23,16,2,56,90,0,1,0,206,43,30,58.9,1146,1566,73.2,15705,7716,720,829,86.9,341,485,70.3,49,139,35.3,3,2.1,1.2,0.9,14,84,25,11,159,1566,1217,346,4,1,0,56,342,0,0,0,0,1146,3,54,2143,164,827,837,501,27,2143,90,61,67.8,29,32.2,831,5737,3255,100,80,10,43,37,907,119,0,9,0,0,0.26,0,0,0,17.9,0,0,0,0.5,0.5,0.05,-0.5,-0.5,35,35,3134,34.8,0,3,0,0,0,2.1,2.6,100,159,119,0,0.09,0.09,0,0.09,0.01,0.06,0.07,0.01,0.07,35,3134,90,91.6,34.8,35,34,0,0,1.31,45,46,-1,-0.03,0.29,43.1,46,-2.9,-0.08,-0.2,"Right-Back","Premier League","Premier League_Premier League","0",5.79157722033722,-2.51169939897187,-1.4780158268502,1.53432589316986,11.3156183393292
-4800000,"La Liga","COL",12,36,24,20,12,4,10,18,55.6,8,12,7,5,19,55,20,1,23,1.92,19,2,0,1,1,0,2,0.17,2,0,0,0,0,0,1,0,0,8,16,1,24,24,0,0,0,60,21,20,51.2,482,647,74.5,6907,3131,271,306,88.6,154,213,72.3,28,70,40,1,2.1,1.9,-1.1,11,20,19,3,45,647,534,110,0,0,2,24,110,0,0,0,0,482,3,11,769,43,215,326,232,18,769,7,5,71.4,2,28.6,368,1693,909,27,19,3,11,3,430,76,0,6,2,33.3,0.5,0.17,0,0,19.9,0,0,0,0.5,0.5,0.09,-0.5,-0.5,14,11,1076,12,0,1,0,0,0,2.1,2.6,27,45,76,0,0.08,0.08,0,0.08,0.05,0.17,0.22,0.05,0.22,14,1076,77,31.5,12,11,9,3,18,1.64,19,9,10,0.84,0.3,18,12.4,5.6,0.47,-0.25,"Right-Back","Bundesliga","La Liga_Bundesliga","0",3.838375759044,-4.02148423452954,-1.52564059074752,4.07185807776994,13.457358662091
-1800000,"Serie A","ITA",16.8,11,9,9,2,0,6,15,40,9,17,13,4,16,27,99,1,6,0.36,6,0,0,0,0,0,1,0.06,1,0,0,0,0,0,2,0,0,20,11,0,0,9,0,0,0,59,29,21,58,776,906,85.7,16387,5491,168,191,88,514,541,95,89,154,57.8,1,0.2,0.5,0.8,4,41,1,0,48,906,874,25,25,0,8,0,0,0,0,0,0,776,7,5,1057,151,558,494,8,4,1057,0,0,0,0,0,641,3827,2396,11,2,0,3,3,746,0,0,2,0,0,0.12,0,0,0,8.7,0,0,0,0.2,0.2,0.1,-0.2,-0.2,19,17,1516,16.8,0,1,0,0,0,0.2,0.4,11,48,0,0,0.06,0.06,0,0.06,0.01,0.01,0.02,0.01,0.02,19,1516,80,44.3,16.8,17,16,2,14,1.37,24,27,-3,-0.18,0.01,23.6,25.7,-2.1,-0.12,0.2,"Centre-Back","Serie A","Serie A_Serie A","0",3.42567337345039,-1.58629668168128,1.81960983158345,-1.57078636561929,8.4023662523344
-7238095.23809524,"Premier League","FRA",25.3,17,10,2,6,9,4,18,22.2,14,21,2,19,2,19,2,0,59,2.33,42,0,3,9,5,0,3,0.12,3,0,0,0,0,0,7,0,0,33,31,6,8,10,0,0,0,76,21,56,27.3,479,622,77,6208,920,279,326,85.6,144,174,82.8,11,19,57.9,2,2.4,2,-0.4,23,20,25,2,48,622,552,67,3,7,3,8,8,1,0,0,0,479,3,31,843,8,40,338,474,108,841,41,21,51.2,20,48.8,499,2081,808,21,34,7,53,51,615,164,8,59,14,23.7,2.33,0.55,0.12,0.5,16.8,0,1,2,8.7,7.1,0.12,-0.7,-0.1,32,25,2276,25.3,8,10,7,1,2,2.4,9.5,21,48,164,0.32,0.08,0.4,0.28,0.36,0.34,0.1,0.44,0.28,0.38,32,2276,71,66.5,25.3,25,19,7,5,1.25,25,31,-6,-0.24,-0.55,29.1,28.6,0.5,0.02,-0.2,"Centre-Forward","Premier League","Premier League_Premier League","0",-5.24117918364708,0.467096598995822,1.35290203791757,-1.75803627726474,8.8192140978252
-799999.999999999,"Premier League","ENG",3,8,4,5,3,0,2,4,50,2,2,0,2,4,12,4,0,7,2.35,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3,0,2,4,0,0,0,23,3,3,50,106,138,76.8,1811,549,46,58,79.3,54,62,87.1,6,13,46.2,0,0.3,0.5,-0.3,3,16,4,1,15,138,135,3,2,1,0,2,1,0,0,0,0,106,0,0,171,8,41,97,34,0,171,8,4,50,4,50,87,393,171,2,5,0,4,5,110,8,0,2,0,0,0.67,0,0,0,30.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1,8,2,268,3,0,0,0,0,0,0.3,0.3,2,15,8,0,0,0,0,0,0.02,0.09,0.12,0.02,0.12,8,268,34,7.8,3,2,1,6,9,2,2,4,-2,-0.67,-1.1,3.8,6.1,-2.3,-0.77,-1.26,"Right-Back","Serie A","Premier League_Serie A","0",-6.57665246665505,2.10401086506291,4.68884579985677,-0.499911198554378,13.8694203301291
-4e+06,"La Liga","ESP",35.1,104,72,60,40,4,48,98,49,50,54,5,49,41,145,63,1,93,2.65,70,14,4,1,2,2,4,0.11,3,0,0,0,0,1,6,0,0,50,73,8,162,72,0,1,0,211,33,24,57.9,1577,2039,77.3,26915,8515,750,845,88.8,655,791,82.8,143,293,48.8,3,4.1,4.2,-1.1,52,76,56,28,125,2039,1600,427,56,2,19,162,344,27,15,7,0,1577,12,47,2506,87,712,1045,788,35,2506,154,72,46.8,61,39.6,1445,9172,5506,141,104,19,64,41,1492,244,0,13,1,7.7,0.37,0.03,0,0,22.4,0,0,0,0.6,0.6,0.05,-0.6,-0.6,37,36,3160,35.1,0,3,0,0,0,4.1,4.6,141,125,244,0,0.09,0.09,0,0.09,0.02,0.12,0.13,0.02,0.13,37,3160,85,92.4,35.1,36,32,1,0,1.16,42,49,-7,-0.2,0.84,40,41.3,-1.2,-0.03,0.52,"Left-Back","La Liga","La Liga_La Liga","0",-0.283459969840246,0.730074453363835,-1.24367891225082,-1.24923624117859,3.50644957663349
-7333333.33333334,"La Liga","MAR",16.7,29,19,13,12,4,13,23,56.5,10,20,0,20,4,33,6,0,58,3.47,27,5,18,4,3,1,4,0.24,4,0,0,0,0,0,4,2,1,27,34,2,76,19,0,0,0,71,3,17,15,365,549,66.5,5242,1286,222,268,82.8,107,164,65.2,24,51,47.1,2,1.9,3.8,0.1,12,13,24,9,44,549,516,26,3,3,5,76,16,7,1,2,0,365,7,33,813,4,73,287,473,66,813,117,59,50.4,42,35.9,555,4651,2531,93,60,45,64,38,606,136,4,40,16,40,2.39,0.96,0.1,0.25,19.1,2,0,0,2.7,2.7,0.07,1.3,1.3,28,19,1504,16.7,4,6,4,0,0,1.9,4.6,93,44,136,0.24,0.12,0.36,0.24,0.36,0.16,0.11,0.27,0.16,0.27,28,1504,54,44,16.7,19,2,9,0,1.43,20,15,5,0.3,0.77,16.8,19.5,-2.7,-0.16,-0.02,"Left Winger","La Liga","La Liga_La Liga","0",11.1226392736974,-2.06396213927917,2.07301404153941,-0.460153276458584,15.7197687309745
-1739130.43478261,"La Liga","ESP",1.9,6,4,4,1,1,1,5,20,4,0,0,0,1,7,0,0,6,3.23,4,0,2,0,0,0,2,1.08,1,0,1,0,0,0,0,0,0,3,8,0,9,4,0,0,0,11,0,2,0,52,78,66.7,593,158,32,39,82.1,12,21,57.1,1,5,20,1,0.4,0.2,0.6,2,3,2,1,7,78,74,4,0,0,0,9,4,0,0,0,0,52,0,5,117,4,18,41,58,7,117,21,9,42.9,12,57.1,88,583,252,10,3,0,5,5,93,28,1,4,1,25,2.16,0.54,0.25,1,18.7,0,0,0,0.8,0.8,0.21,0.2,0.2,11,0,167,1.9,1,2,1,0,0,0.4,1.3,10,7,28,0.54,0.54,1.08,0.54,1.08,0.45,0.24,0.69,0.45,0.69,11,167,15,4.9,1.9,0,0,11,7,1.27,6,3,3,1.62,1.28,3.3,3.1,0.2,0.12,-0.46,"Left Winger","La Liga","La Liga_La Liga","0",1.11345364423011,1.24379414699232,-0.392332564155158,1.69146156300368,4.44104191838126
-1818181.81818182,"Serie A","ITA",13.1,30,11,14,13,3,8,29,27.6,21,22,9,13,26,56,32,0,15,1.14,9,0,0,1,3,2,0,0,0,0,0,0,0,0,3,0,0,16,27,1,11,11,0,0,1,63,13,9,59.1,362,461,78.5,5844,1540,176,212,83,152,175,86.9,26,45,57.8,0,0.4,0.4,-0.4,3,28,3,0,34,461,426,33,13,0,3,11,19,0,0,0,0,362,2,12,637,48,192,328,124,16,637,14,7,50,7,50,297,1220,538,13,9,3,24,4,355,30,0,10,3,30,0.76,0.23,0,0,20.8,0,0,0,0.5,0.5,0.05,-0.5,-0.5,23,13,1177,13.1,0,0,0,0,0,0.4,0.8,13,34,30,0,0,0,0,0,0.04,0.03,0.06,0.04,0.06,23,1177,51,34.4,13.1,13,4,10,5,0.65,11,28,-17,-1.3,-0.22,12.9,22.3,-9.4,-0.71,-0.35,"Defensive Midfield","Serie A","Serie A_Serie A","0",-2.97704884693507,0.218109358691092,-3.13744212548736,-2.61968417307394,8.95228450418747
-2e+06,"Ligue 1","CMR",9,28,17,8,17,3,10,22,45.5,12,15,5,10,18,46,20,0,12,1.33,9,0,0,2,0,1,0,0,0,0,0,0,0,0,3,0,0,7,10,2,3,17,0,0,0,63,9,7,56.3,412,478,86.2,6872,1606,185,204,90.7,177,203,87.2,31,43,72.1,0,0.4,0.3,-0.4,6,38,3,1,29,478,462,13,12,0,2,3,1,0,0,0,0,412,3,4,583,39,138,373,76,9,583,7,7,100,0,0,433,2452,1007,12,14,2,9,9,397,18,0,8,3,37.5,0.89,0.33,0,0,23.1,0,0,0,0.4,0.4,0.05,-0.4,-0.4,21,9,810,9,0,0,0,0,0,0.4,0.8,12,29,18,0,0,0,0,0,0.04,0.04,0.08,0.04,0.08,21,810,39,23.7,9,9,1,12,12,2.43,14,8,6,0.67,-0.47,14.3,14.3,0.1,0.01,-0.79,"Defensive Midfield","Ligue 1","Ligue 1_Ligue 1","0",-4.03767712263609,-1.48843546424077,0.150108799264114,-1.02161041489121,6.69783180103218
-10175824.1758242,"Serie A","BRA",14.2,50,27,20,21,9,18,54,33.3,36,19,3,16,16,66,11,1,46,3.23,41,0,4,0,0,1,4,0.28,3,0,1,0,0,0,3,0,0,30,24,0,13,27,0,0,0,87,9,7,56.3,726,842,86.2,11883,3216,367,401,91.5,272,299,91,65,85,76.5,1,1.1,0.8,-0.1,15,74,10,2,82,842,806,33,17,2,6,13,16,0,0,0,0,726,3,16,1001,23,167,626,217,13,1001,28,19,67.9,9,32.1,638,3107,1489,25,27,2,30,15,725,53,2,12,7,58.3,0.84,0.49,0.17,0.29,21.1,0,0,0,0.5,0.5,0.05,1.5,1.5,23,16,1280,14.2,2,3,2,0,0,1.1,1.6,25,82,53,0.14,0.07,0.21,0.14,0.21,0.04,0.08,0.11,0.04,0.11,23,1280,56,37.4,14.2,16,8,7,5,1.52,20,20,0,0,-0.46,20.3,17.9,2.4,0.17,-0.44,"Defensive Midfield","Premier League","Serie A_Premier League","0",-10.6891560620818,0.260877073284752,4.60323214336407,-0.321134643946819,15.8743999226775
-2496787.82755706,"Ligue 1","SEN",32.3,47,33,24,17,6,27,45,60,18,31,8,23,49,96,57,2,68,2.1,42,4,8,4,8,2,14,0.43,6,2,1,1,3,1,4,0,0,32,43,2,50,33,0,1,0,169,25,25,50,1636,1957,83.6,23576,8988,974,1065,91.5,536,637,84.1,74,129,57.4,2,1.5,1.5,0.5,25,105,24,7,162,1957,1599,356,19,1,1,50,337,0,0,0,0,1636,2,51,2286,98,632,1151,525,22,2286,71,41,57.7,30,42.3,1204,5801,3270,84,55,11,50,31,1398,129,1,13,2,15.4,0.4,0.06,0.08,0.5,21.9,0,0,0,0.6,0.6,0.05,0.4,0.4,33,33,2909,32.3,1,3,1,0,0,1.5,2.1,84,162,129,0.03,0.06,0.09,0.03,0.09,0.02,0.05,0.06,0.02,0.06,33,2909,88,85.1,32.3,33,27,0,1,1.33,40,47,-7,-0.22,1.02,37.8,48.5,-10.7,-0.33,-0.21,"Right-Back","La Liga","Ligue 1_La Liga","0",2.29708130770262,1.2171045791614,0.700373423045454,-1.59810698127115,5.81266629118062
-514285.714285714,"La Liga","SVK",6.8,7,4,2,4,1,2,5,40,3,2,0,2,11,18,21,0,8,1.18,7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,9,4,0,3,4,0,0,1,34,11,7,61.1,244,324,75.3,4980,1796,87,95,91.6,117,140,83.6,35,76,46.1,0,0,0,0,1,22,1,0,23,324,306,15,13,0,9,3,2,0,0,0,0,244,3,5,379,28,187,172,23,3,379,1,0,0,1,100,210,1097,599,5,4,0,2,0,235,2,0,8,2,25,1.18,0.29,0,0,26.9,1,0,0,0.3,0.3,0.03,-0.3,-0.3,11,9,611,6.8,0,0,0,0,0,0,0.3,5,23,2,0,0,0,0,0,0.04,0,0.04,0.04,0.04,11,611,56,17.9,6.8,9,2,2,6,1.27,6,6,0,0,0.61,4.8,4.4,0.4,0.06,0.37,"Centre-Back","Serie A","La Liga_Serie A","0",6.14752256298747,-3.54369013386756,2.59313874967792,-2.57442671291623,14.8587781594492
-2510102.3976024,"Serie A","SUI",4.3,6,1,2,2,2,2,6,33.3,4,3,2,1,5,11,17,0,5,1.17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,1,0,0,0,19,6,4,60,233,270,86.3,4315,1157,107,112,95.5,94,105,89.5,30,47,63.8,0,0.1,0.1,-0.1,1,13,3,0,19,270,235,35,6,0,8,5,29,0,0,0,0,233,0,4,312,14,95,167,50,0,312,2,0,0,2,100,198,932,518,11,9,0,0,5,207,12,0,1,0,0,0.23,0,0,0,29.9,0,0,0,0,0,0.02,0,0,5,5,386,4.3,0,0,0,0,0,0.1,0.1,11,19,12,0,0,0,0,0,0,0.01,0.02,0,0.02,5,386,77,11.3,4.3,5,3,0,10,1.2,2,3,-1,-0.23,-0.77,4.5,3.9,0.7,0.15,-0.35,"Left-Back","Serie A","Serie A_Serie A","0",-6.88521460301475,0.168553248222568,-0.380853353874185,1.50292165499192,8.93754286010343
-1050000,"La Liga","NED",10.3,16,6,7,8,1,7,21,33.3,14,10,2,8,8,24,17,0,19,1.84,12,5,0,1,1,0,1,0.1,0,1,0,0,0,0,4,0,0,16,10,2,32,6,0,0,0,36,9,12,42.9,236,338,69.8,3312,1130,157,188,83.5,47,72,65.3,19,46,41.3,1,0.9,1,0.1,11,16,5,3,29,338,312,25,6,0,4,32,1,15,7,5,0,236,1,13,449,25,99,182,174,21,449,17,12,70.6,5,29.4,246,1336,756,17,19,5,23,12,292,60,1,15,3,20,1.45,0.29,0.07,0.33,21.1,0,0,0,0.8,0.8,0.05,0.2,0.2,17,13,928,10.3,1,2,1,0,0,0.9,1.8,17,29,60,0.1,0.1,0.19,0.1,0.19,0.08,0.09,0.17,0.08,0.17,17,928,55,27.1,10.3,13,0,4,0,0.88,9,15,-6,-0.58,-0.33,7.7,12.6,-4.9,-0.47,-0.12,"Central Midfield","Serie A","La Liga_Serie A","0",-1.47435453849279,-0.516648326332549,-0.250378924797416,-0.822017978882331,3.06339976850508
-1065217.39130435,"La Liga","FRA",1.7,7,2,4,3,0,5,6,83.3,1,1,0,1,3,10,8,0,1,0.57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,2,0,0,0,13,2,2,50,109,118,92.4,1827,584,44,45,97.8,62,66,93.9,2,5,40,0,0,0,0,0,5,0,0,5,118,116,2,2,1,0,0,0,0,0,0,0,109,0,1,143,9,62,80,1,0,143,4,3,75,1,25,89,444,252,0,1,0,1,4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,157,1.7,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,157,79,4.6,1.7,2,1,0,1,0.5,0,1,-1,-0.57,-2.09,1.5,1.1,0.3,0.2,-0.63,"Centre-Back","Ligue 1","La Liga_Ligue 1","0",-0.0954614689473701,-1.02283151593427,0.145519944146087,0.456172404678796,1.71998533370652
-6040000,"Ligue 1","SEN",17.7,47,35,26,19,2,21,32,65.6,11,25,7,18,27,74,42,2,18,1.02,14,1,0,0,3,0,2,0.11,1,0,0,0,1,0,3,0,0,13,29,2,26,35,1,1,0,89,29,24,54.7,572,771,74.2,7986,3338,343,394,87.1,179,261,68.6,26,56,46.4,1,1,1,0,7,56,7,3,65,771,601,169,14,0,1,26,155,0,0,0,0,572,1,22,975,44,291,504,191,15,975,31,18,58.1,13,41.9,462,2550,1482,36,31,5,25,22,485,63,0,4,2,50,0.23,0.11,0,0,20.2,0,0,0,0.4,0.4,0.1,-0.4,-0.4,18,18,1593,17.7,0,1,0,0,0,1,1.4,36,65,63,0,0.06,0.06,0,0.06,0.02,0.06,0.08,0.02,0.08,18,1593,89,46.6,17.7,18,16,0,0,1.89,29,17,12,0.68,-0.46,26.2,21.7,4.5,0.25,-0.38,"Left-Back","Ligue 1","Ligue 1_Ligue 1","0",-3.60409499411023,-5.31559265031907,-3.44840019631507,-1.98641976124579,14.3545076019902
